,0
2012-03-15,125291.215
2012-03-16,129175.35999999999
2012-03-17,120989.07500000001
2012-03-18,115301.2
2012-03-19,129595.795
2012-03-20,132150.98500000002
2012-03-21,132967.095
2012-03-22,131947.8
2012-03-23,132437.345
2012-03-24,123472.40999999999
2012-03-25,117520.97
2012-03-26,130769.07999999999
2012-03-27,131579.02500000002
2012-03-28,130190.245
2012-03-29,130184.83499999999
2012-03-30,129956.725
2012-03-31,118006.0
2012-04-01,114293.875
2012-04-02,127979.345
2012-04-03,130263.76999999999
2012-04-04,130604.67
2012-04-05,130616.14
2012-04-06,115437.9
2012-04-07,118380.415
2012-04-08,114286.89
2012-04-09,130304.66
2012-04-10,130790.51999999999
2012-04-11,130300.44
2012-04-12,130915.98999999999
2012-04-13,134469.375
2012-04-14,125419.44
2012-04-15,117456.785
2012-04-16,134393.96
2012-04-17,133659.15
2012-04-18,134793.055
2012-04-19,133094.40999999997
2012-04-20,134218.995
2012-04-21,123650.46000000002
2012-04-22,118304.17000000001
2012-04-23,133647.085
2012-04-24,133194.91999999998
2012-04-25,133554.60499999998
2012-04-26,135140.15000000002
2012-04-27,135536.13
2012-04-28,126846.39499999999
2012-04-29,121372.26999999999
2012-04-30,134089.39
2012-05-01,121078.73499999999
2012-05-02,133512.21999999997
2012-05-03,133967.995
2012-05-04,135427.83000000002
2012-05-05,117827.39
2012-05-06,115853.30500000001
2012-05-07,125866.17
2012-05-08,132238.78
2012-05-09,134175.625
2012-05-10,134286.34999999998
2012-05-11,135774.505
2012-05-12,127481.68
2012-05-13,119552.355
2012-05-14,137479.315
2012-05-15,139109.89500000002
2012-05-16,137473.66999999998
2012-05-17,134823.575
2012-05-18,136844.14
2012-05-19,129184.95999999999
2012-05-20,122550.615
2012-05-21,136979.965
2012-05-22,138865.625
2012-05-23,135026.14500000002
2012-05-24,135759.22
2012-05-25,135124.53999999998
2012-05-26,125901.55
2012-05-27,116849.77500000001
2012-05-28,134529.06
2012-05-29,135786.905
2012-05-30,136247.64500000002
2012-05-31,135268.815
2012-06-01,134639.51
2012-06-02,125658.57999999999
2012-06-03,119210.58
2012-06-04,135346.98
2012-06-05,136746.135
2012-06-06,135129.31
2012-06-07,136750.515
2012-06-08,137633.045
2012-06-09,123208.7
2012-06-10,118026.66500000001
2012-06-11,135571.065
2012-06-12,136286.64
2012-06-13,137007.89500000002
2012-06-14,138177.525
2012-06-15,139075.77999999997
2012-06-16,128915.73999999999
2012-06-17,122110.815
2012-06-18,138024.26499999998
2012-06-19,138224.615
2012-06-20,137301.96
2012-06-21,134774.635
2012-06-22,136156.52
2012-06-23,128367.52500000001
2012-06-24,122812.155
2012-06-25,137591.975
2012-06-26,137125.365
2012-06-27,134771.26
2012-06-28,134100.055
2012-06-29,134390.34000000003
2012-06-30,123556.355
2012-07-01,118224.845
2012-07-02,133120.07
2012-07-03,132226.06
2012-07-04,131446.175
2012-07-05,129345.45
2012-07-06,132229.55000000002
2012-07-07,122810.16999999998
2012-07-08,115918.185
2012-07-09,133487.785
2012-07-10,133814.52000000002
2012-07-11,133048.91
2012-07-12,132619.57499999998
2012-07-13,133611.47499999998
2012-07-14,122424.23999999999
2012-07-15,116193.78
2012-07-16,130155.285
2012-07-17,130929.405
2012-07-18,131352.95
2012-07-19,129867.50499999999
2012-07-20,131557.865
2012-07-21,124524.54999999999
2012-07-22,120024.185
2012-07-23,135510.14
2012-07-24,134930.8
2012-07-25,135973.895
2012-07-26,137284.93
2012-07-27,137795.715
2012-07-28,126966.73000000001
2012-07-29,119554.045
2012-07-30,135504.34
2012-07-31,136067.66499999998
2012-08-01,135115.04499999998
2012-08-02,134489.90000000002
2012-08-03,134924.085
2012-08-04,123255.55500000001
2012-08-05,118121.955
2012-08-06,133406.245
2012-08-07,134806.36500000002
2012-08-08,134126.54499999998
2012-08-09,118662.93
2012-08-10,132792.26
2012-08-11,126053.45000000001
2012-08-12,121282.26
2012-08-13,136649.72999999998
2012-08-14,138828.39500000002
2012-08-15,138595.265
2012-08-16,136241.35499999998
2012-08-17,133770.54
2012-08-18,124461.62
2012-08-19,117206.35
2012-08-20,120048.18
2012-08-21,134720.01
2012-08-22,135496.06
2012-08-23,133608.825
2012-08-24,135368.81
2012-08-25,126068.32999999999
2012-08-26,119265.40500000001
2012-08-27,131452.80000000002
2012-08-28,130593.655
2012-08-29,131904.78
2012-08-30,130627.18000000001
2012-08-31,128191.76
2012-09-01,121560.68000000001
2012-09-02,117306.945
2012-09-03,133556.765
2012-09-04,135565.815
2012-09-05,130914.68500000001
2012-09-06,130327.94
2012-09-07,130724.97000000002
2012-09-08,122039.91
2012-09-09,114862.44499999999
2012-09-10,128679.12
2012-09-11,131372.95
2012-09-12,132930.01499999998
2012-09-13,132072.715
2012-09-14,132717.305
2012-09-15,124934.77
2012-09-16,119981.155
2012-09-17,135262.16999999998
2012-09-18,136641.78499999997
2012-09-19,137068.385
2012-09-20,136059.26
2012-09-21,134310.065
2012-09-22,123828.89000000001
2012-09-23,119763.33
2012-09-24,134588.52000000002
2012-09-25,133947.67
2012-09-26,131252.66
2012-09-27,131777.26499999998
2012-09-28,131343.34
2012-09-29,123457.48000000001
2012-09-30,118063.085
2012-10-01,134453.995
2012-10-02,135212.925
2012-10-03,135089.38
2012-10-04,135323.59000000003
2012-10-05,133413.57
2012-10-06,123744.70999999999
2012-10-07,117106.955
2012-10-08,133079.97999999998
2012-10-09,135635.245
2012-10-10,134638.375
2012-10-11,133802.325
2012-10-12,134804.51499999998
2012-10-13,122971.58499999999
2012-10-14,116331.495
2012-10-15,132443.85499999998
2012-10-16,133850.69
2012-10-17,132521.255
2012-10-18,130454.63
2012-10-19,130100.29
2012-10-20,120049.79999999999
2012-10-21,114011.25
2012-10-22,130124.985
2012-10-23,133254.2
2012-10-24,135590.91500000004
2012-10-25,135660.03999999998
2012-10-26,122053.95
2012-10-27,124825.505
2012-10-28,121009.36000000002
2012-10-29,136853.66999999998
2012-10-30,136577.88
2012-10-31,133119.49
2012-11-01,131784.21999999997
2012-11-02,132826.625
2012-11-03,120787.22
2012-11-04,114712.715
2012-11-05,128450.48000000001
2012-11-06,131031.08
2012-11-07,132224.69
2012-11-08,132150.53000000003
2012-11-09,131770.59
2012-11-10,121021.51500000001
2012-11-11,115869.55500000001
2012-11-12,128739.05500000001
2012-11-13,114881.065
2012-11-14,130151.335
2012-11-15,131218.76499999998
2012-11-16,132679.245
2012-11-17,123070.13
2012-11-18,116258.83499999999
2012-11-19,131155.33000000002
2012-11-20,133267.40999999997
2012-11-21,134660.85499999998
2012-11-22,131626.66
2012-11-23,131876.375
2012-11-24,122026.82500000001
2012-11-25,116799.525
2012-11-26,131571.29499999998
2012-11-27,132216.535
2012-11-28,133582.41
2012-11-29,131749.34000000003
2012-11-30,132118.975
2012-12-01,122038.31
2012-12-02,114908.08499999999
2012-12-03,129058.295
2012-12-04,128932.155
2012-12-05,128914.40000000001
2012-12-06,130300.285
2012-12-07,132381.14
2012-12-08,123334.54500000001
2012-12-09,116546.32999999999
2012-12-10,130157.83
2012-12-11,130071.695
2012-12-12,129369.98999999999
2012-12-13,127229.89499999999
2012-12-14,128312.775
2012-12-15,120247.635
2012-12-16,112634.15500000001
2012-12-17,126442.95999999999
2012-12-18,126026.15000000001
2012-12-19,126723.66
2012-12-20,127957.92499999999
2012-12-21,129888.66500000001
2012-12-22,119634.255
2012-12-23,113645.25
2012-12-24,122539.88
2012-12-25,111389.825
2012-12-26,124987.945
2012-12-27,126659.19
2012-12-28,127787.20999999999
2012-12-29,118592.63
2012-12-30,113764.66500000001
2012-12-31,121517.655
2013-01-01,111021.11000000002
2013-01-02,125670.04499999998
2013-01-03,128319.93
2013-01-04,129037.525
2013-01-05,120264.815
2013-01-06,115493.76
2013-01-07,133192.5
2013-01-08,134289.15999999997
2013-01-09,131917.825
2013-01-10,129588.085
2013-01-11,130979.995
2013-01-12,121354.685
2013-01-13,114785.775
2013-01-14,130008.38999999998
2013-01-15,130222.94
2013-01-16,129699.57500000001
2013-01-17,129073.36499999999
2013-01-18,130626.175
2013-01-19,116998.41500000001
2013-01-20,110838.13500000001
2013-01-21,127489.16
2013-01-22,128343.73999999999
2013-01-23,129777.44499999999
2013-01-24,130091.16500000001
2013-01-25,130309.67000000001
2013-01-26,120481.765
2013-01-27,115646.24
2013-01-28,131111.095
2013-01-29,131884.72
2013-01-30,131864.94
2013-01-31,132282.16499999998
2013-02-01,132344.33000000002
2013-02-02,122901.20999999999
2013-02-03,117074.265
2013-02-04,130578.44499999999
2013-02-05,131018.26000000001
2013-02-06,128872.2
2013-02-07,129766.29500000001
2013-02-08,123227.85500000001
2013-02-09,110012.39499999999
2013-02-10,101548.57999999999
2013-02-11,102166.5
2013-02-12,105700.145
2013-02-13,119298.155
2013-02-14,120822.415
2013-02-15,122114.76000000001
2013-02-16,115713.84
2013-02-17,110779.24
2013-02-18,126269.805
2013-02-19,127114.775
2013-02-20,128768.52
2013-02-21,128182.48999999999
2013-02-22,129787.4
2013-02-23,121622.035
2013-02-24,117389.04
2013-02-25,131727.945
2013-02-26,132332.925
2013-02-27,132081.45
2013-02-28,133262.05
2013-03-01,134876.72999999998
2013-03-02,126106.14000000001
2013-03-03,119242.485
2013-03-04,132381.24
2013-03-05,133399.11000000002
2013-03-06,133605.995
2013-03-07,133341.89999999997
2013-03-08,133942.22
2013-03-09,124060.47
2013-03-10,118240.8
2013-03-11,133154.6
2013-03-12,133722.40000000002
2013-03-13,134365.02999999997
2013-03-14,132591.575
2013-03-15,132141.1
2013-03-16,123930.585
2013-03-17,118908.4
2013-03-18,133324.33000000002
2013-03-19,135612.37
2013-03-20,135581.445
2013-03-21,136064.25999999998
2013-03-22,135775.83999999997
2013-03-23,126669.945
2013-03-24,120919.40999999999
2013-03-25,134696.82
2013-03-26,135102.99
2013-03-27,136077.66
2013-03-28,134783.55
2013-03-29,121034.655
2013-03-30,122520.70000000001
2013-03-31,118604.385
2013-04-01,133850.025
2013-04-02,135603.03
2013-04-03,134871.365
2013-04-04,134099.29499999998
2013-04-05,135176.91999999998
2013-04-06,125105.56
2013-04-07,117572.215
2013-04-08,133564.26
2013-04-09,133779.97
2013-04-10,134785.075
2013-04-11,132042.175
2013-04-12,134698.45
2013-04-13,127850.185
2013-04-14,118003.355
2013-04-15,135299.09000000003
2013-04-16,139403.82499999998
2013-04-17,137571.53999999998
2013-04-18,138487.27500000002
2013-04-19,137129.235
2013-04-20,129177.69499999999
2013-04-21,120764.21
2013-04-22,134030.83500000002
2013-04-23,135232.78
2013-04-24,135128.905
2013-04-25,134682.435
2013-04-26,131168.02000000002
2013-04-27,123634.6
2013-04-28,115984.39
2013-04-29,132550.5
2013-04-30,135946.74
2013-05-01,122256.69
2013-05-02,136163.12
2013-05-03,135938.815
2013-05-04,126488.265
2013-05-05,118989.86
2013-05-06,133104.635
2013-05-07,133499.875
2013-05-08,134411.20500000002
2013-05-09,135025.94
2013-05-10,135556.375
2013-05-11,125927.53
2013-05-12,122831.115
2013-05-13,141021.15
2013-05-14,140929.60499999998
2013-05-15,140438.945
2013-05-16,134477.85
2013-05-17,136603.315
2013-05-18,126561.69
2013-05-19,121595.87
2013-05-20,138138.53
2013-05-21,139085.2
2013-05-22,137573.44
2013-05-23,137559.74
2013-05-24,120885.63500000001
2013-05-25,123948.21
2013-05-26,119007.355
2013-05-27,134470.11
2013-05-28,135895.435
2013-05-29,135363.14500000002
2013-05-30,134807.4
2013-05-31,133937.995
2013-06-01,125164.06499999999
2013-06-02,121194.98499999999
2013-06-03,137325.08500000002
2013-06-04,137325.23500000002
2013-06-05,135626.35499999998
2013-06-06,135392.64499999996
2013-06-07,135403.975
2013-06-08,124431.01999999999
2013-06-09,119198.725
2013-06-10,134802.185
2013-06-11,136749.96999999997
2013-06-12,136721.04
2013-06-13,138139.58
2013-06-14,139928.83499999996
2013-06-15,131154.96000000002
2013-06-16,125338.485
2013-06-17,138424.275
2013-06-18,140088.65500000003
2013-06-19,141140.39500000002
2013-06-20,142563.62
2013-06-21,142026.075
2013-06-22,132714.72499999998
2013-06-23,126695.015
2013-06-24,143872.28
2013-06-25,143299.425
2013-06-26,138891.78000000003
2013-06-27,139638.68
2013-06-28,139205.21
2013-06-29,130162.785
2013-06-30,121917.475
2013-07-01,137783.99500000002
2013-07-02,138387.25499999998
2013-07-03,138203.49
2013-07-04,137199.28
2013-07-05,133662.90000000002
2013-07-06,127653.245
2013-07-07,124154.00499999999
2013-07-08,139624.45
2013-07-09,135958.59999999998
2013-07-10,135819.405
2013-07-11,135450.965
2013-07-12,135681.03999999998
2013-07-13,125371.17
2013-07-14,118344.215
2013-07-15,130703.20499999999
2013-07-16,134811.36
2013-07-17,134372.315
2013-07-18,133555.34
2013-07-19,134192.245
2013-07-20,126832.22
2013-07-21,122355.1
2013-07-22,137571.865
2013-07-23,141681.055
2013-07-24,143541.26
2013-07-25,141208.105
2013-07-26,139810.1
2013-07-27,125469.855
2013-07-28,121320.63500000001
2013-07-29,136854.525
2013-07-30,138608.64500000002
2013-07-31,139413.64
2013-08-01,137922.47
2013-08-02,136189.39
2013-08-03,129423.77500000001
2013-08-04,124270.03
2013-08-05,136957.03000000003
2013-08-06,138209.925
2013-08-07,138307.08499999996
2013-08-08,121928.395
2013-08-09,120667.875
2013-08-10,122411.53
2013-08-11,118772.775
2013-08-12,135651.805
2013-08-13,135491.125
2013-08-14,136810.14
2013-08-15,138171.945
2013-08-16,139072.27500000002
2013-08-17,130105.92499999999
2013-08-18,124333.42000000001
2013-08-19,137787.675
2013-08-20,137577.775
2013-08-21,139607.875
2013-08-22,141173.91
2013-08-23,141511.65499999997
2013-08-24,131943.78
2013-08-25,127443.76999999999
2013-08-26,140028.87
2013-08-27,141111.86
2013-08-28,141048.91499999998
2013-08-29,138819.19
2013-08-30,138082.39
2013-08-31,128942.975
2013-09-01,122451.53499999999
2013-09-02,136947.415
2013-09-03,137611.575
2013-09-04,134927.31
2013-09-05,131958.77000000002
2013-09-06,130980.89
2013-09-07,121046.245
2013-09-08,117084.375
2013-09-09,131628.08500000002
2013-09-10,130983.495
2013-09-11,132754.675
2013-09-12,136218.65000000002
2013-09-13,136468.16
2013-09-14,127793.02500000001
2013-09-15,119758.38500000001
2013-09-16,134800.27000000002
2013-09-17,136651.02
2013-09-18,137561.715
2013-09-19,138631.685
2013-09-20,140256.71000000002
2013-09-21,131542.075
2013-09-22,125448.975
2013-09-23,139682.305
2013-09-24,141587.475
2013-09-25,138816.52999999997
2013-09-26,134893.24
2013-09-27,135064.37
2013-09-28,126109.2
2013-09-29,118559.54000000001
2013-09-30,134096.33000000002
2013-10-01,137987.925
2013-10-02,134582.51
2013-10-03,134840.825
2013-10-04,134917.525
2013-10-05,125987.41
2013-10-06,121190.43500000001
2013-10-07,136360.645
2013-10-08,139316.445
2013-10-09,139310.97000000003
2013-10-10,139188.495
2013-10-11,135805.33000000002
2013-10-12,126052.015
2013-10-13,120590.655
2013-10-14,133501.61
2013-10-15,120664.285
2013-10-16,137123.275
2013-10-17,139208.045
2013-10-18,139169.185
2013-10-19,126812.20999999999
2013-10-20,119966.54000000001
2013-10-21,132599.845
2013-10-22,134065.865
2013-10-23,135449.06
2013-10-24,135367.885
2013-10-25,136467.315
2013-10-26,127081.35
2013-10-27,119526.34
2013-10-28,132915.285
2013-10-29,134443.295
2013-10-30,133580.335
2013-10-31,133552.565
2013-11-01,132127.91499999998
2013-11-02,118071.70499999999
2013-11-03,116474.035
2013-11-04,129234.47
2013-11-05,132967.22999999998
2013-11-06,132068.09999999998
2013-11-07,135122.88
2013-11-08,134357.115
2013-11-09,124922.15
2013-11-10,117465.095
2013-11-11,133223.44
2013-11-12,131430.90499999997
2013-11-13,133555.575
2013-11-14,132223.39
2013-11-15,132712.685
2013-11-16,123831.04999999999
2013-11-17,117146.70999999999
2013-11-18,131272.03999999998
2013-11-19,133367.85499999998
2013-11-20,134695.74
2013-11-21,136452.63999999998
2013-11-22,137479.19
2013-11-23,126483.48999999999
2013-11-24,121798.32500000001
2013-11-25,135726.275
2013-11-26,135932.10499999998
2013-11-27,137053.16999999998
2013-11-28,135594.37
2013-11-29,134584.63
2013-11-30,126268.79
2013-12-01,119039.63
2013-12-02,129847.82500000001
2013-12-03,131858.53499999997
2013-12-04,130426.47
2013-12-05,132196.89500000002
2013-12-06,130971.31499999999
2013-12-07,122035.51500000001
2013-12-08,116087.73999999999
2013-12-09,129820.99
2013-12-10,132644.055
2013-12-11,133361.15999999997
2013-12-12,133191.665
2013-12-13,133226.65
2013-12-14,124492.92000000001
2013-12-15,118291.94
2013-12-16,132636.27000000002
2013-12-17,135092.75
2013-12-18,133673.35499999998
2013-12-19,130159.63500000001
2013-12-20,129897.25
2013-12-21,121006.61
2013-12-22,116776.145
2013-12-23,128726.36499999999
2013-12-24,126890.4
2013-12-25,117087.40000000001
2013-12-26,128693.465
2013-12-27,130222.995
2013-12-28,121297.32999999999
2013-12-29,115528.96999999999
2013-12-30,128806.945
2013-12-31,126011.84
2014-01-01,115842.12000000001
2014-01-02,130961.62
2014-01-03,133087.08000000002
2014-01-04,123998.445
2014-01-05,117115.905
2014-01-06,131171.89484999998
2014-01-07,133621.89244999998
2014-01-08,133702.34965
2014-01-09,133033.7135
2014-01-10,134675.13825000002
2014-01-11,125296.6611
2014-01-12,119040.3169
2014-01-13,133128.64555000002
2014-01-14,133811.9001
2014-01-15,132032.6897
2014-01-16,130947.2226
2014-01-17,130846.0579
2014-01-18,122610.8809
2014-01-19,117479.8261
2014-01-20,131057.5674
2014-01-21,131730.05829999998
2014-01-22,131026.14279999999
2014-01-23,130478.71230000001
2014-01-24,129897.2732
2014-01-25,121560.15205
2014-01-26,116418.96665
2014-01-27,129578.91965
2014-01-28,131034.1121
2014-01-29,128290.9946
2014-01-30,117501.87265
2014-01-31,106578.0368
2014-02-01,106382.1529
2014-02-02,109606.3763
2014-02-03,120558.52380000001
2014-02-04,127937.4933
2014-02-05,130603.40884999999
2014-02-06,132454.39885
2014-02-07,133148.63420000003
2014-02-08,125545.55065
2014-02-09,121726.63625
2014-02-10,136657.64235
2014-02-11,138204.84759999998
2014-02-12,137426.39335
2014-02-13,137429.7379
2014-02-14,136976.80065
2014-02-15,127646.53095
2014-02-16,121986.44520000002
2014-02-17,136376.5638
2014-02-18,138219.3641
2014-02-19,138221.6501
2014-02-20,136417.43384999997
2014-02-21,137119.3633
2014-02-22,127455.83249999999
2014-02-23,121631.0669
2014-02-24,135305.89844999998
2014-02-25,136008.2981
2014-02-26,137267.8047
2014-02-27,137869.62935
2014-02-28,137273.63475
2014-03-01,127696.07365
2014-03-02,122193.06255
2014-03-03,136512.18465
2014-03-04,136455.3715
2014-03-05,134795.2058
2014-03-06,134354.10355
2014-03-07,136477.2581
2014-03-08,128157.14515
2014-03-09,121366.5533
2014-03-10,135921.83370000002
2014-03-11,137850.8837
2014-03-12,139326.49565
2014-03-13,138503.78025
2014-03-14,140339.03315
2014-03-15,132218.6812
2014-03-16,124637.31944999998
2014-03-17,135310.0594
2014-03-18,135883.0241
2014-03-19,135220.98369999998
2014-03-20,134755.06655
2014-03-21,135120.256
2014-03-22,125789.7703
2014-03-23,120775.85725
2014-03-24,136083.00245
2014-03-25,138905.3258
2014-03-26,139591.18335
2014-03-27,140050.64525
2014-03-28,141095.3858
2014-03-29,131529.5378
2014-03-30,125760.90620000001
2014-03-31,140305.84859999997
2014-04-01,140092.83045
2014-04-02,141252.4571
2014-04-03,142095.36885
2014-04-04,140243.2636
2014-04-05,127500.20255
2014-04-06,121951.99825
2014-04-07,137540.7771
2014-04-08,139561.95954999997
2014-04-09,139737.543
2014-04-10,139298.65675
2014-04-11,137801.76175
2014-04-12,126148.48315000001
2014-04-13,122838.30775
2014-04-14,138930.9596
2014-04-15,139856.69095
2014-04-16,140030.5816
2014-04-17,139374.55255
2014-04-18,124499.2028
2014-04-19,127919.85655
2014-04-20,124874.20935000002
2014-04-21,137443.30959999998
2014-04-22,138493.26235
